Date,AGGH.MI,CSPX.L,EFA,GLD,TIP,TLT,VNQ,XEON.MI,SPY
2021-12-17,5.283999919891357,433.8151550292969,67.67447662353516,167.8000030517578,108.26507568359375,128.53440856933594,93.59429931640625,135.17849731445312,433.8151550292969
2021-12-20,5.2820000648498535,429.2023010253906,67.5243911743164,167.08999633789062,108.205810546875,127.5713882446289,92.86558532714844,135.16769409179688,429.2023010253906
2021-12-21,5.257999897003174,436.824462890625,68.27484893798828,167.02000427246094,108.44281768798828,127.08566284179688,93.91260528564453,135.16610717773438,436.824462890625
2021-12-22,5.252999782562256,441.192138671875,68.9105453491211,168.58999633789062,108.78987884521484,127.67366790771484,94.87583923339844,135.16419982910156,441.192138671875
2021-12-23,5.25600004196167,443.9372863769531,69.31668853759766,168.97000122070312,108.54438781738281,126.56580352783203,94.77532958984375,135.1602020263672,443.9372863769531
2021-12-24,5.25600004196167,443.9372863769531,69.31668853759766,168.97000122070312,108.54438781738281,126.56580352783203,94.77532958984375,135.1602020263672,443.9372863769531
2021-12-27,5.265999794006348,450.2199401855469,69.8552474975586,169.3699951171875,108.90840911865234,126.87260437011719,96.38427734375,135.19419860839844,450.2199401855469
2021-12-28,5.264999866485596,449.85211181640625,69.88174438476562,168.63999938964844,108.84066009521484,126.36982727050781,96.7393798828125,135.14169311523438,449.85211181640625
2021-12-29,5.25,450.4274597167969,69.8552474975586,168.58999633789062,108.93379974365234,124.98928833007812,97.39038848876953,135.14169311523438,450.4274597167969
2021-12-30,5.236999988555908,449.18231201171875,69.67211151123047,169.8000030517578,109.50093078613281,126.03752136230469,97.81311798095703,135.1215057373047,449.18231201171875
2021-12-31,5.236999988555908,448.05023193359375,69.61018371582031,170.9600067138672,109.36548614501953,126.28456115722656,98.08368682861328,135.1215057373047,448.05023193359375
2022-01-03,5.235000133514404,450.64447021484375,70.0614013671875,168.3300018310547,108.73907470703125,122.96961212158203,97.31429290771484,135.1331024169922,450.64447021484375
2022-01-04,5.2210001945495605,450.4934997558594,70.45952606201172,169.57000732421875,108.32434844970703,122.45830535888672,97.1959228515625,135.12879943847656,450.4934997558594
2022-01-05,5.2170000076293945,441.8430480957031,69.8402099609375,169.05999755859375,107.44396209716797,121.79360961914062,94.41431427001953,135.13409423828125,441.8430480957031
2022-01-06,5.201000213623047,441.4279479980469,69.486328125,166.99000549316406,106.9783935546875,122.10888671875,94.49885559082031,135.12789916992188,441.4279479980469
2022-01-07,5.189000129699707,439.6827697753906,69.68980407714844,167.75,106.85145568847656,121.23114013671875,93.87320709228516,135.11590576171875,439.6827697753906
2022-01-10,5.184000015258789,439.1357116699219,69.04395294189453,168.25999450683594,106.98684692382812,121.52943420410156,93.33208465576172,135.11590576171875,439.1357116699219
2022-01-11,5.188000202178955,443.13543701171875,69.79595947265625,170.2899932861328,107.73177337646484,122.3389892578125,93.47582244873047,135.11590576171875,443.13543701171875
2022-01-12,5.190000057220459,444.33349609375,70.47721099853516,170.74000549316406,107.03767395019531,121.87033081054688,93.58575439453125,135.11590576171875,444.33349609375
2022-01-13,5.199999809265137,438.211181640625,69.96407318115234,170.16000366210938,107.06303405761719,122.95259857177734,93.39973449707031,135.11300659179688,438.211181640625
2022-01-14,5.190000057220459,438.39044189453125,69.89329528808594,169.6699981689453,106.58056640625,121.09485626220703,92.55424499511719,135.10670471191406,438.39044189453125
2022-01-17,5.178999900817871,438.39044189453125,69.89329528808594,169.6699981689453,106.58056640625,121.09485626220703,92.55424499511719,135.10670471191406,438.39044189453125
2022-01-18,5.172999858856201,430.6267395019531,68.86700439453125,169.38999938964844,106.07263946533203,119.39046478271484,91.58195495605469,135.10670471191406,430.6267395019531
2022-01-19,5.171999931335449,426.15521240234375,68.8050765991211,172.0800018310547,105.85256958007812,120.21707916259766,90.34757232666016,135.0946044921875,426.15521240234375
2022-01-20,5.171999931335449,421.4385681152344,68.46888732910156,171.64999389648438,105.97957611083984,120.95845794677734,89.18925476074219,135.08270263671875,421.4385681152344
2022-01-21,5.185999870300293,413.1654357910156,67.53992462158203,171.08999633789062,106.63981628417969,122.398681640625,88.96945190429688,135.10760498046875,413.1654357910156
2022-01-24,5.186999797821045,414.9200744628906,66.8675308227539,172.02999877929688,106.88528442382812,121.39309692382812,89.13854217529297,135.0980987548828,414.9200744628906
2022-01-25,5.184999942779541,409.85430908203125,66.46056365966797,172.5800018310547,106.69908142089844,121.19705200195312,88.78343963623047,135.11300659179688,409.85430908203125
2022-01-26,5.179999828338623,408.8260803222656,66.20399475097656,169.7899932861328,106.0218734741211,119.73131561279297,87.39686584472656,135.09579467773438,408.8260803222656
2022-01-27,5.165999889373779,406.8072814941406,65.89434051513672,167.60000610351562,106.45359802246094,121.92999267578125,85.95109558105469,135.10989379882812,406.8072814941406
2022-01-28,5.166999816894531,416.9104919433594,66.11552429199219,167.10000610351562,106.8260269165039,121.97257995605469,88.73271179199219,135.09890747070312,416.9104919433594
2022-01-31,5.156000137329102,424.4194641113281,67.07986450195312,168.08999633789062,107.11384582519531,121.3419189453125,89.8233642578125,135.05409240722656,424.4194641113281
2022-02-01,5.1519999504089355,427.2872619628906,67.71688079833984,168.22999572753906,106.41646575927734,120.93919372558594,89.50209045410156,135.0718994140625,427.2872619628906
2022-02-02,5.160999774932861,431.4379577636719,68.22116088867188,168.83999633789062,106.535400390625,121.34879302978516,90.64350128173828,135.07249450683594,431.4379577636719
2022-02-03,5.132999897003174,421.2970275878906,67.14179229736328,168.60000610351562,105.86431884765625,120.40155029296875,89.67964172363281,135.07249450683594,421.2970275878906
2022-02-04,5.111999988555908,423.278076171875,67.3010482788086,168.86000061035156,105.25276184082031,118.62651824951172,88.79190063476562,135.06680297851562,423.278076171875
2022-02-07,5.104000091552734,421.91961669921875,67.41606140136719,170.11000061035156,105.21028137207031,118.70332336425781,88.66506958007812,135.0605926513672,421.91961669921875
2022-02-08,5.098999977111816,425.3910827636719,67.76110076904297,170.6300048828125,105.07434844970703,117.90965270996094,88.25078582763672,135.05760192871094,425.3910827636719
2022-02-09,5.104000091552734,431.6171875,68.85816955566406,171.2100067138672,105.27822875976562,118.131591796875,90.2461166381836,135.05499267578125,431.6171875
2022-02-10,5.077000141143799,423.8629150390625,67.98228454589844,170.55999755859375,104.43728637695312,116.254150390625,88.11551666259766,135.05079650878906,423.8629150390625
2022-02-11,5.067999839782715,415.5049133300781,66.95601654052734,173.80999755859375,105.37168884277344,117.97801971435547,87.31232452392578,135.0478973388672,415.5049133300781
2022-02-14,5.063000202178955,414.146484375,66.5224838256836,174.74000549316406,105.09134674072266,116.51022338867188,86.517578125,135.0740966796875,414.146484375
2022-02-15,5.060999870300293,420.8253173828125,67.743408203125,173.0800018310547,104.65817260742188,115.18744659423828,87.29539489746094,135.04269409179688,420.8253173828125
2022-02-16,5.060999870300293,421.2970275878906,67.99998474121094,174.86000061035156,104.86199188232422,115.87018585205078,87.70123291015625,135.05430603027344,421.2970275878906
2022-02-17,5.078000068664551,412.2975158691406,66.90291595458984,177.25,105.099853515625,116.73200988769531,86.7712173461914,135.04530334472656,412.2975158691406
2022-02-18,5.078999996185303,409.6278991699219,66.61981201171875,177.1199951171875,105.44813537597656,117.96089935302734,86.24701690673828,135.03329467773438,409.6278991699219
2022-02-21,5.083000183105469,409.6278991699219,66.61981201171875,177.1199951171875,105.44813537597656,117.96089935302734,86.24701690673828,135.04690551757812,409.6278991699219
2022-02-22,5.070000171661377,405.23187255859375,65.84124755859375,177.49000549316406,105.7708969116211,118.2681655883789,85.93419647216797,135.022705078125,405.23187255859375
2022-02-23,5.066999912261963,398.0436706542969,65.30156707763672,178.2899932861328,105.84734344482422,116.63819885253906,84.51377868652344,135.05029296875,398.0436706542969
