Date,AGGH.MI,CSPX.L,EFA,GLD,TIP,TLT,VNQ,XEON.MI,AGG
2020-05-08,97.45450592041016,288.9800109863281,47.518280029296875,160.4199981689453,97.72891998291016,136.4028778076172,59.591400146484375,136.49710083007812,97.45450592041016
2020-05-11,97.16163635253906,292.20001220703125,47.476478576660156,159.4199981689453,97.39083862304688,135.33816528320312,58.725215911865234,136.44239807128906,97.16163635253906
2020-05-12,97.41265106201172,292.69000244140625,46.874549865722656,160.0399932861328,97.47936248779297,136.727294921875,56.05516815185547,136.4405059814453,97.41265106201172
2020-05-13,97.57164764404297,283.94000244140625,46.515079498291016,161.5800018310547,97.56792449951172,137.68392944335938,54.696311950683594,136.43800354003906,97.57164764404297
2020-05-14,97.87287139892578,280.3500061035156,46.07200241088867,163.00999450683594,97.68062591552734,139.03147888183594,54.887020111083984,136.43069458007812,97.87287139892578
2020-05-15,97.93147277832031,283.239990234375,46.11379623413086,163.92999267578125,97.84964752197266,138.67372131347656,54.67247009277344,136.4279022216797,97.93147277832031
2020-05-18,97.78921508789062,295.6000061035156,47.97807312011719,162.69000244140625,97.84159851074219,135.6292724609375,57.90672302246094,136.43649291992188,97.78921508789062
2020-05-19,97.89798736572266,296.0,47.31763458251953,164.25999450683594,97.72891998291016,136.1366424560547,57.12797164916992,136.44020080566406,97.89798736572266
2020-05-20,98.1490478515625,298.0899963378906,48.30411911010742,164.64999389648438,98.01874542236328,136.5442657470703,57.636531829833984,136.44090270996094,98.1490478515625
2020-05-21,98.22429656982422,294.7900085449219,47.743995666503906,162.25,97.91405487060547,136.8852996826172,57.6842155456543,136.44439697265625,98.22429656982422
