Date,AGGH.MI,CSPX.L,EFA,GLD,TIP,TLT,VNQ,XEON.MI,SPY,AGG
2017-08-30,85.69911193847656,214.36460876464844,51.570858001708984,124.36000061035156,86.72315216064453,99.3399429321289,59.28147506713867,138.28509521484375,214.36460876464844,85.69911193847656
2017-08-31,85.81563568115234,215.6542205810547,51.967041015625,125.81999969482422,86.943115234375,99.63577270507812,59.622039794921875,138.2761993408203,215.6542205810547,85.81563568115234
2017-09-01,85.62098693847656,215.9591827392578,52.036930084228516,126.05999755859375,86.74320220947266,98.87364959716797,59.82777404785156,138.2864990234375,215.9591827392578,85.62098693847656
2017-09-04,85.62098693847656,215.9591827392578,52.036930084228516,126.05999755859375,86.74320220947266,98.87364959716797,59.82777404785156,138.2895050048828,215.9591827392578,85.62098693847656
2017-09-05,85.97135925292969,214.408203125,51.68738555908203,127.45999908447266,87.30567169189453,100.44161224365234,59.664588928222656,138.29949951171875,214.408203125,85.97135925292969
2017-09-06,85.87792205810547,215.14012145996094,52.005863189697266,126.80999755859375,87.19926452636719,99.82534790039062,59.8206787109375,138.2917938232422,215.14012145996094,85.87792205810547
2017-09-07,86.08816528320312,215.11398315429688,52.4330940246582,128.1300048828125,87.56411743164062,100.84722137451172,60.20376205444336,138.27149963378906,215.11398315429688,86.08816528320312
2017-09-08,85.98694610595703,214.86123657226562,52.440860748291016,127.97000122070312,87.57928466796875,100.62881469726562,60.25343704223633,138.27720642089844,214.86123657226562,85.98694610595703
2017-09-11,85.75334930419922,217.1529541015625,52.85255813598633,126.19000244140625,87.24484252929688,99.42752075195312,60.80680847167969,138.27670288085938,217.1529541015625,85.75334930419922
2017-09-12,85.62879180908203,217.8849639892578,53.015689849853516,126.55999755859375,87.10041046142578,98.90485382080078,60.09025955200195,138.27149963378906,217.8849639892578,85.62879180908203
2017-09-13,85.54314422607422,217.98947143554688,52.728271484375,125.61000061035156,86.9407958984375,98.51484680175781,59.9341926574707,138.26870727539062,217.98947143554688,85.54314422607422
2017-09-14,85.5898666381836,217.9197235107422,52.82149887084961,126.16000366210938,87.07765197753906,98.92041015625,60.430809020996094,138.26690673828125,217.9197235107422,85.5898666381836
2017-09-15,85.57428741455078,218.21316528320312,52.86810302734375,125.52999877929688,87.03205108642578,98.95945739746094,60.544315338134766,138.27569580078125,218.21316528320312,85.57428741455078
2017-09-18,85.53536224365234,218.67724609375,52.93800735473633,124.36000061035156,86.99404907226562,98.3900146484375,60.21796798706055,138.260498046875,218.67724609375,85.53536224365234
2017-09-19,85.48866271972656,218.89617919921875,53.18657684326172,124.62000274658203,86.89523315429688,98.14817810058594,59.8206787109375,138.25990295410156,218.89617919921875,85.48866271972656
2017-09-20,85.41860961914062,218.97496032714844,53.070064544677734,123.62000274658203,86.6519775390625,98.2183837890625,59.65747833251953,138.25489807128906,218.97496032714844,85.41860961914062
2017-09-21,85.4029769897461,218.38833618164062,52.96131896972656,122.68000030517578,86.45433044433594,98.16381072998047,59.54397964477539,138.25390625,218.38833618164062,85.4029769897461
2017-09-22,85.46533203125,218.43206787109375,53.12443542480469,123.23999786376953,86.67475891113281,98.44461059570312,59.12397766113281,138.2510986328125,218.43206787109375,85.46533203125
2017-09-25,85.66771697998047,217.9854736328125,52.82149887084961,124.52999877929688,86.91800689697266,99.06083679199219,59.4680290222168,138.24569702148438,217.9854736328125,85.66771697998047
2017-09-26,85.63655853271484,218.11683654785156,52.70497131347656,123.13999938964844,86.8495864868164,98.88143920898438,59.56834411621094,138.24530029296875,218.11683654785156,85.63655853271484
2017-09-27,85.38742065429688,218.96624755859375,52.74381637573242,121.9800033569336,86.58355712890625,97.39151763916016,59.03080368041992,138.24240112304688,218.96624755859375,85.38742065429688
2017-09-28,85.39525604248047,219.22894287109375,52.88362503051758,122.20999908447266,86.52276611328125,97.10289001464844,59.43217086791992,138.24110412597656,219.22894287109375,85.39525604248047
2017-09-29,85.32511901855469,219.99949645996094,53.19435501098633,121.58000183105469,86.33273315429688,97.3213119506836,59.55402374267578,138.231201171875,219.99949645996094,85.32511901855469
2017-10-02,85.37745666503906,220.95408630371094,53.147735595703125,120.7699966430664,86.2171401977539,97.14309692382812,59.4680290222168,138.22940063476562,220.95408630371094,85.37745666503906
2017-10-03,85.44761657714844,221.42691040039062,53.32640075683594,120.83000183105469,86.3007583618164,97.23687744140625,59.38200759887695,138.22779846191406,221.42691040039062,85.44761657714844
2017-10-04,85.42424774169922,221.6896209716797,53.22541427612305,121.16999816894531,86.37686157226562,97.24473571777344,59.68303298950195,138.22549438476562,221.6896209716797,85.42424774169922
2017-10-05,85.38521575927734,223.0031280517578,53.19435501098633,120.5199966430664,86.28557586669922,96.87737274169922,59.89805221557617,138.22239685058594,223.0031280517578,85.38521575927734
2017-10-06,85.2603759765625,222.74920654296875,53.15550994873047,121.08999633789062,86.2171401977539,96.6037826538086,59.70454788208008,138.2104949951172,222.74920654296875,85.2603759765625
2017-10-09,85.37745666503906,222.38145446777344,53.171051025390625,122.08000183105469,86.24755859375,96.90857696533203,59.847862243652344,138.2104949951172,222.38145446777344,85.37745666503906
2017-10-10,85.38521575927734,222.9680938720703,53.67595291137695,122.4000015258789,86.39967346191406,97.06492614746094,60.027061462402344,138.22300720214844,222.9680938720703,85.38521575927734
